Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives exploration 1,351,126.25572943537495,3.920714974335536,14
scientistIncentives exploration 1,403,10,-1.25,15
scientistIncentives exploration 1,404,5,-1.3333333333333333,3
scientistIncentives exploration 1,406,8,-1.3888888888888888,13
scientistIncentives exploration 1,407,5,-0.8333333333333335,3
scientistIncentives exploration 1,412,7,-1.9,2
scientistIncentives exploration 1,416,4,12.0,7
scientistIncentives exploration 1,417,7,1.0,5
scientistIncentives exploration 1,420,3,-1.3571428571428572,10
scientistIncentives exploration 1,421,0,5.0,2
scientistIncentives exploration 1,423,10,-1.0555555555555556,13
scientistIncentives exploration 1,424,6,-0.6000000000000001,4
scientistIncentives exploration 1,425,3,5.0,7
scientistIncentives exploration 1,427,10,-1.2857142857142858,10
scientistIncentives exploration 1,431,4,2.333333333333333,8
scientistIncentives exploration 1,432,4,-0.5,5
scientistIncentives exploration 1,433,6,-0.5,2
scientistIncentives exploration 1,434,1,-2.5454545454545454,1
scientistIncentives exploration 1,436,2,-0.625,8
scientistIncentives exploration 1,422,25.16587139426604,-0.37188367443388426,33
scientistIncentives exploration 1,440,1,-2.111111111111111,5
scientistIncentives exploration 1,408,32.40662480746982,-0.3367991299531097,25
scientistIncentives exploration 1,411,31.130849966909146,0.6071030978697012,31
scientistIncentives exploration 1,428,31.38725214807497,-0.24994699721477387,23
scientistIncentives exploration 1,438,31.304825431477312,-0.3722461242520021,29
scientistIncentives exploration 1,443,2,-2.0,3
scientistIncentives exploration 1,444,10,0.5555555555555554,13
scientistIncentives exploration 1,446,4,11.0,6
scientistIncentives exploration 1,447,0,-1.5555555555555556,11
scientistIncentives exploration 1,419,40.09318499968426,-0.060589985769664345,24
scientistIncentives exploration 1,450,0,-0.75,7
scientistIncentives exploration 1,413,61.46451566348531,0.6766037889247212,21
scientistIncentives exploration 1,415,57.20684678041427,1.5589730720236874,31
scientistIncentives exploration 1,452,0,-1.6,12
scientistIncentives exploration 1,454,5,-1.25,2
scientistIncentives exploration 1,445,26.567268166029173,-0.4758330903147492,24
scientistIncentives exploration 1,418,74.67336143507175,1.5028397761521708,27
scientistIncentives exploration 1,439,40.567452720980896,-0.3017915493414778,17
scientistIncentives exploration 1,455,10,-0.6666666666666665,19
scientistIncentives exploration 1,458,10,-1.2727272727272727,8
scientistIncentives exploration 1,449,35.469514913553546,0.16174587289122755,32
scientistIncentives exploration 1,459,7,-0.16666666666666652,15
scientistIncentives exploration 1,426,49.62341300481598,0.43102497414258334,23
scientistIncentives exploration 1,460,3,-0.7142857142857144,2
scientistIncentives exploration 1,463,9,-0.8181818181818183,6
scientistIncentives exploration 1,464,2,-1.6153846153846154,6
scientistIncentives exploration 1,435,43.75684807607951,0.08328965318350345,22
scientistIncentives exploration 1,456,29.121658735279546,-0.20191482910054104,33
scientistIncentives exploration 1,429,47.91453789450653,0.8863238623744478,32
scientistIncentives exploration 1,442,36.114733568766695,-0.3441744446936328,20
scientistIncentives exploration 1,466,8,-0.4166666666666665,8
scientistIncentives exploration 1,448,51.7698290478188,0.15746314389945626,23
scientistIncentives exploration 1,470,2,5.0,4
scientistIncentives exploration 1,461,9.533720250318027,-1.318953362325868,8
scientistIncentives exploration 1,472,4,2.5,2
scientistIncentives exploration 1,457,36.30232810309966,-0.21529631494022183,25
scientistIncentives exploration 1,474,3,0.0,7
