Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives citation 1,430,26.000023155623413,-0.6774186078831157,21
scientistIncentives citation 1,455,8,-1.25,3
scientistIncentives citation 1,457,6,0.20000000000000018,5
scientistIncentives citation 1,437,22.039555615290517,-0.48259498015191893,34
scientistIncentives citation 1,461,9,0.5,5
scientistIncentives citation 1,462,4,-0.5714285714285716,5
scientistIncentives citation 1,463,9,-0.7000000000000002,3
scientistIncentives citation 1,464,6,9.0,1
scientistIncentives citation 1,443,23.113901395335397,-0.12535801950530967,45
scientistIncentives citation 1,445,9.113901395335398,0.004952234579800319,51
scientistIncentives citation 1,402,11.642851737189256,-0.30184349234873364,52
scientistIncentives citation 1,458,25.07438034321759,-0.0943748276381422,35
scientistIncentives citation 1,466,2,0.16666666666666652,8
scientistIncentives citation 1,471,7,15.0,5
scientistIncentives citation 1,460,9.930027661788245,0.10722375898823566,41
scientistIncentives citation 1,456,19.96956905673114,-0.03323970784738295,48
scientistIncentives citation 1,442,9.969577698439014,-0.30886239621388434,51
scientistIncentives citation 1,472,4,-1.7692307692307692,6
scientistIncentives citation 1,424,9.972233185547708,-0.12992796175652543,61
scientistIncentives citation 1,473,1,-1.4,13
scientistIncentives citation 1,475,8,0.0,4
scientistIncentives citation 1,470,9.510541049830595,0.1161954653715842,26
scientistIncentives citation 1,476,0,-0.7999999999999998,10
scientistIncentives citation 1,453,19.480110106561735,0.4671003260181208,68
scientistIncentives citation 1,448,9.877413737614674,0.1938706868807336,51
scientistIncentives citation 1,438,14.877427957962292,0.5121750954181388,73
scientistIncentives citation 1,452,9.877413737614674,0.7084482732197466,59
scientistIncentives citation 1,482,4,-1.75,6
scientistIncentives citation 1,432,9.877436893238087,0.5880532182680773,79
scientistIncentives citation 1,433,13.075786051409159,1.1314769694002953,92
