Experiment,Time Step,Input String,Uniform Entropy,Board Entropy,Herding
8,39,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,40,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,41,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,42,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,43,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,44,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,45,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,46,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,47,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,48,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,49,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
8,50,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
9,1,scientistIncentives citation 1,6.643856189774724,5.293660689688187,0.2032246727682887
9,2,scientistIncentives citation 1,6.643856189774724,4.740631000600121,0.2864639352224053
9,3,scientistIncentives citation 1,6.643856189774724,1.0343095546405663,0.844320899625668
9,4,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
9,5,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
9,6,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
9,7,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
9,8,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
9,9,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
